"","conservation","cluster","gene","human_AUC","marmoset_AUC","mouse_AUC","human_power","marmoset_power","mouse_power","human_avg.1","human_avg.2","marmoset_avg.1","marmoset_avg.2","mouse_avg.1","mouse_avg.2","human_prop.1","human_prop.2","marmoset_prop.1","marmoset_prop.2","mouse_prop.1","mouse_prop.2"
"XKR6","human","Sst Chodl","XKR6",0.736,NA,NA,0.472,NA,NA,2.2091411839985,1.80513549507457,1.55793872494376,1.20398608772246,1.57119785830645,1.37657028279122,1,0.984279637506935,1,0.879374919281932,0.981707317073171,0.938669041862832
"DKK2.1","human","Sst Chodl","DKK2",0.735,NA,NA,0.47,NA,NA,0.864613677358876,0.243746463836667,0.527854671465352,0.129645071398391,0.016906028794145,0.00979688383637264,0.656716417910448,0.203162567042722,0.473684210526316,0.139222523569676,0.0182926829268293,0.011960809263265
"SAMD3","human","Sst Chodl","SAMD3",0.735,NA,NA,0.47,NA,NA,0.531152250645519,0.0812000473819769,0,0.00304365286569006,0.00422650719853625,0.00292551724063298,0.552238805970149,0.0792491215091548,0,0.00439106289551853,0.00609756097560976,0.00394452220384273
"NREP","human","Sst Chodl","NREP",0.734,NA,NA,0.468,NA,NA,1.06072174075816,0.48457124621857,0.182407152778933,0.247375316274985,0.143383464255482,0.177538813943296,0.805970149253731,0.490197891621972,0.263157894736842,0.296396745447501,0.189024390243902,0.218857360987403
"CELF4","human_marmoset_mouse","Sst Chodl","CELF4",0.734,0.84,0.837,0.468,0.68,0.674,1.84496981238917,1.3632769323651,1.85370841792528,1.03335721902875,2.66500343431085,1.88807311123599,1,0.91335306084705,1,0.80795557277541,1,0.968825550324469
"RNF165","human","Sst Chodl","RNF165",0.733,NA,NA,0.466,NA,NA,0.891221671555053,0.372052589443203,0.611242264880193,0.283254889608277,0.564307549847323,0.427767566139352,0.761194029850746,0.428426114296283,0.736842105263158,0.340307374402686,0.585365853658537,0.481995164779234
"CMTM8","human","Sst Chodl","CMTM8",0.733,NA,NA,0.466,NA,NA,0.86900780528926,0.336157251247661,0.203747421626731,0.185803276893487,0.023604884212853,0.0213624674018704,0.761194029850746,0.308119104864065,0.263157894736842,0.191915278315898,0.0304878048780488,0.0278661407303728
"OPCML.2","human_marmoset_mouse","Sst Chodl","OPCML",0.733,0.825,0.952,0.466,0.65,0.904,3.71848839566734,3.17853562311101,3.39225714683043,2.41979052524521,4.50601700937565,2.77473925862688,1,0.995468836693176,1,0.932196822936846,1,0.958009924926835
"SPEF2","human","Sst Chodl","SPEF2",0.732,NA,NA,0.464,NA,NA,0.807726205790814,0.302206853504621,0,0.0117202847284275,0.0320578986099255,0.0279306234524683,0.701492537313433,0.339652302570742,0,0.0165310603125404,0.0426829268292683,0.038809008779743
"CORO2B","human","Sst Chodl","CORO2B",0.732,NA,NA,0.464,NA,NA,0.908340863688669,0.426308193183705,0.42883511210126,0.415817328476982,0.397705847767755,0.573169668847654,0.791044776119403,0.463103384501572,0.473684210526316,0.457187136768694,0.451219512195122,0.589387962845146
"TRPC5.1","human","Sst Chodl","TRPC5",0.732,NA,NA,0.464,NA,NA,1.00520736567681,0.440264381375289,0.653922802575789,0.525277759371794,0.64941256902364,0.649010886213285,0.82089552238806,0.356759755872018,0.526315789473684,0.50187265917603,0.51219512195122,0.445603766382491
"KIAA1958.1","human","Sst Chodl","KIAA1958",0.731,NA,NA,0.462,NA,NA,1.07933123851676,0.50368865181215,0.392353681545474,0.31442307974663,0.487478189179857,0.381822624257938,0.805970149253731,0.450619567227668,0.421052631578947,0.347798011106806,0.536585365853659,0.411121007761802
"AHR","human","Sst Chodl","AHR",0.731,NA,NA,0.462,NA,NA,0.778245466396757,0.316222558743838,0,0.0907126011558876,0.172250825403429,0.203459429222175,0.776119402985075,0.328463103384502,0,0.119204442722459,0.231707317073171,0.238961699961827
"MAMLD1","human","Sst Chodl","MAMLD1",0.73,NA,NA,0.46,NA,NA,0.667355222936878,0.161541664968369,0.225087690474529,0.0877347751157675,0.379432306384012,0.520197227096869,0.611940298507463,0.188644349916775,0.263157894736842,0.113134444013948,0.475609756097561,0.510370276116554
"ATF7IP2","human","Sst Chodl","ATF7IP2",0.73,NA,NA,0.46,NA,NA,0.918434450408252,0.431122153847727,0.0943031299593713,0.109612717942976,0.0084530143970725,0.00838715475094951,0.835820895522388,0.463103384501572,0.105263157894737,0.119850187265918,0.0121951219512195,0.0114518386563176
"SULF2","human","Sst Chodl","SULF2",0.729,NA,NA,0.458,NA,NA,0.55885819080023,0.132740455882746,0.0729628611115732,0.321203110555875,0.535503567301779,0.637353710879313,0.597014925373134,0.161642315516923,0.105263157894737,0.3525765207284,0.548780487804878,0.605547779615727
"DGKZ","human","Sst Chodl","DGKZ",0.729,NA,NA,0.458,NA,NA,0.891810699668269,0.442937660204057,0.276710282738304,0.278666243018131,0.484784087031814,0.488423575477861,0.82089552238806,0.500647309043832,0.368421052631579,0.34431099057213,0.536585365853659,0.519658989693345
"XKR4.3","human","Sst Chodl","XKR4",0.729,NA,NA,0.458,NA,NA,3.19223985192546,2.62308793159867,2.76865790872824,2.39463994334852,3.45132882110823,3.09294535062129,1,0.986498982800074,1,0.984889577683069,1,0.998982058786105
"EVI5","human_marmoset","Sst Chodl","EVI5",0.729,0.822,NA,0.458,0.644,NA,1.53756455589608,1.07444686809216,1.91297759152882,1.21550201840592,0.72725083371137,0.957043830316825,1,0.857869428518587,1,0.902750871755134,0.689024390243902,0.801246977987021
"ATP2B4","human","Sst Chodl","ATP2B4",0.728,NA,NA,0.456,NA,NA,0.576827934148378,0.138140742045464,0.240228852182518,0.0660977596543569,0.253846227692053,0.0942619350445727,0.597014925373134,0.1389864989828,0.315789473684211,0.0867880666408369,0.298780487804878,0.11477287186665
"FOCAD.1","human_mouse","Sst Chodl","FOCAD",0.728,NA,0.845,0.456,NA,0.69,2.1122488368954,1.62701936305606,1.60804468276506,1.21523463874554,1.81479711355548,0.995198470364762,1,0.957739966709821,1,0.888157045072969,0.98780487804878,0.813335029902023
"PLCL1.1","human_marmoset","Sst Chodl","PLCL1",0.728,0.756,NA,0.456,0.512,NA,1.22718137763899,0.6065707043769,0.943043331043976,0.338383881121372,0.228879223224649,0.823667680880396,0.880597014925373,0.411318660995006,0.789473684210526,0.301820999612553,0.201219512195122,0.565593586970352
"FOXO1","human","Sst Chodl","FOXO1",0.726,NA,NA,0.452,NA,NA,0.684901093530971,0.181393694846623,0,0.14778297354739,0.0253590431912175,0.084313972886336,0.611940298507463,0.162382097281302,0,0.155882732790908,0.0304878048780488,0.100903422827332
"MYRIP.1","human","Sst Chodl","MYRIP",0.726,NA,NA,0.452,NA,NA,2.59862730338823,1.98238121179126,1.81885402913204,1.59309791821774,0.824812321624461,0.638788564184324,1,0.944793785833179,1,0.942528735632184,0.768292682926829,0.612927853416465
"ADAM10","human","Sst Chodl","ADAM10",0.726,NA,NA,0.452,NA,NA,1.28330142076775,0.816365096563409,0.568561727184597,0.333555725969072,0.78495700144687,0.732806268277291,0.895522388059702,0.744590345847975,0.631578947368421,0.387446726075165,0.768292682926829,0.693345209314162
"CALY","human","Sst Chodl","CALY",0.725,NA,NA,0.45,NA,NA,1.60009326773741,1.07774646559703,0.401295736113653,0.347765614481289,1.26580959055947,0.999659276637709,0.970149253731343,0.847142592935084,0.473684210526316,0.397907787679194,0.890243902439024,0.792339992365441
"POSTN.1","human","Sst Chodl","POSTN",0.724,NA,NA,0.448,NA,NA,0.903625604042785,0.134602427724437,0.0364814305557866,0.264204828539836,0.0084530143970725,0.00739535960869797,0.537313432835821,0.117162936933605,0.0526315789473684,0.177967196177192,0.0121951219512195,0.00979768418373839
"SORCS1.1","human_marmoset","Sst Chodl","SORCS1",0.723,0.864,NA,0.446,0.728,NA,1.78364167626094,0.819608751162863,2.30234034748395,0.712547978468226,1.21705412871876,1.17951468929979,0.805970149253731,0.428980950619567,0.947368421052632,0.406044168926773,0.835365853658537,0.637612927853417
"RSU1","human","Sst Chodl","RSU1",0.723,NA,NA,0.446,NA,NA,0.864360065004647,0.357748095352063,0.459117435517237,0.223631353051688,0.311014254892463,0.309964401395188,0.73134328358209,0.400869243573146,0.526315789473684,0.26333462482242,0.384146341463415,0.367349535564321
"RAP1GAP","human_mouse","Sst Chodl","RAP1GAP",0.723,NA,0.729,0.446,NA,0.458,0.912263804471575,0.456398014647856,0.507997080352643,0.275913119556551,1.03845455861095,0.562685675893713,0.805970149253731,0.51192898095062,0.473684210526316,0.338757587498386,0.847560975609756,0.586843109810408
"DGKI.1","human","Sst Chodl","DGKI",0.723,NA,NA,0.446,NA,NA,2.32968208480609,1.87717808890334,1.01666000899758,1.01483940171859,2.04220198237037,1.58592215480302,1,0.97364527464398,0.842105263157895,0.79891514916699,1,0.933452093141621
"PRSS23","human","Sst Chodl","PRSS23",0.722,NA,NA,0.444,NA,NA,0.674555613224107,0.174801865277567,0.0364814305557866,0.00826618967878442,0.0084530143970725,0.130442695897437,0.611940298507463,0.209358239319401,0.0526315789473684,0.0114942528735632,0.0121951219512195,0.133223056368495
"TGS1","human","Sst Chodl","TGS1",0.722,NA,NA,0.444,NA,NA,0.752297481998112,0.303590385829008,0.805393815096716,0.487527391798673,0.435419750880686,0.430418777249464,0.716417910447761,0.367209173293878,0.736842105263158,0.524602867105773,0.48780487804878,0.492047334266446
"IGFBP7","human","Sst Chodl","IGFBP7",0.721,NA,NA,0.442,NA,NA,0.413836055757875,0.0352777863701289,0.0729628611115732,0.0649089701966724,0.0380385647868263,0.0539866906349291,0.477611940298507,0.0339374884409099,0.0526315789473684,0.0802014722975591,0.0548780487804878,0.0631123552614836
"CA12","human","Sst Chodl","CA12",0.72,NA,NA,0.44,NA,NA,0.490687363473627,0.00803393412625356,0.0943031299593713,0.0141525147311105,0.0126795215956088,0.0161269502532373,0.447761194029851,0.0113741446273349,0.105263157894737,0.0196306341211417,0.0182926829268293,0.0223947067056877
"GDA","human","Sst Chodl","GDA",0.72,NA,NA,0.44,NA,NA,0.702377675577608,0.245538146754024,0.203747421626731,0.224774481149262,0.501151975290868,0.377581277399729,0.671641791044776,0.246994636582208,0.210526315789474,0.254552499031383,0.542682926829268,0.357170123425372
"FLNB","human","Sst Chodl","FLNB",0.72,NA,NA,0.44,NA,NA,0.804210294278683,0.374608406983572,0.574760834324407,0.288164118221604,0.653858137331554,0.561131810974046,0.776119402985075,0.425097096356575,0.526315789473684,0.329458866072582,0.670731707317073,0.588878992238198
"NCAM2.1","human_marmoset_mouse","Sst Chodl","NCAM2",0.72,0.764,0.825,0.44,0.528,0.65,3.36832779710525,2.21215726893772,3.09832808796191,2.02413699071286,3.10587936066031,1.71392837875431,1,0.805252450527094,1,0.85070386155237,0.945121951219512,0.778216058022649
"GALNT10","human","Sst Chodl","GALNT10",0.719,NA,NA,0.438,NA,NA,0.628929569079003,0.169357778483184,0.0364814305557866,0.0695252451103783,0.488618460549969,0.238004629672319,0.597014925373134,0.179859441464768,0.0526315789473684,0.0896293426320548,0.50609756097561,0.272553760020359
"ENAH","human_marmoset","Sst Chodl","ENAH",0.719,0.726,NA,0.438,0.452,NA,1.61304877793443,1.11805171400708,1.22123629151737,0.723686503405127,1.63067782538725,1.58591543639776,0.970149253731343,0.870075827630849,1,0.669507942657884,0.99390243902439,0.955592314543835
"PTCHD1","human","Sst Chodl","PTCHD1",0.719,NA,NA,0.438,NA,NA,0.45618123849485,0.0950518410112923,0.10944429166736,0.0291361447571444,0.240600011000961,0.220959920194516,0.552238805970149,0.114203809876087,0.157894736842105,0.038486374790133,0.274390243902439,0.24290622216567
"CERS5","human","Sst Chodl","CERS5",0.719,NA,NA,0.438,NA,NA,0.968235328923544,0.540340245353928,0.319390820433901,0.31818264069787,0.900073841501897,0.795679817912249,0.880597014925373,0.584982430183096,0.368421052631579,0.379697791553661,0.841463414634146,0.724392416337956
"BMPR2","human","Sst Chodl","BMPR2",0.719,NA,NA,0.438,NA,NA,1.71786625841765,1.32712487926569,1.1235363972876,0.821883115117496,1.0521500181032,0.844283519273724,1,0.941834658775661,0.894736842105263,0.744285160790391,0.865853658536585,0.761928998600331
"KIF26B.4","human","Sst Chodl","KIF26B",0.717,NA,NA,0.434,NA,NA,1.92446060640565,1.20467196948449,0.67675778060894,1.5389091252411,0.0211325359926813,0.675377587121218,0.91044776119403,0.739504346217866,0.631578947368421,0.834689396874596,0.0304878048780488,0.543071637612928
"PCSK6","human_marmoset","Sst Chodl","PCSK6",0.717,0.77,NA,0.434,0.54,NA,0.681266254113629,0.230688388394524,0.78227634296098,0.156243046296426,0.0362844058084617,0.0609845557277848,0.656716417910448,0.243388200480858,0.684210526315789,0.171122304016531,0.0426829268292683,0.0724010688382746
"NTM.2","human_marmoset","Sst Chodl","NTM",0.717,0.912,NA,0.434,0.824,NA,3.10062822160951,2.41044174481654,3.27016204239224,2.04637883777986,3.4641346827261,2.72520570016964,1,0.937950804512669,1,0.934908950019372,1,0.950502608474361
"SOS2","human","Sst Chodl","SOS2",0.717,NA,NA,0.434,NA,NA,1.22224765740406,0.768573959375724,0.443976273809249,0.47778818368403,0.57497711668469,0.492909044310604,0.970149253731343,0.730626965045312,0.473684210526316,0.513237763140901,0.615853658536585,0.530729100394452
"MXRA7","human_mouse","Sst Chodl","MXRA7",0.717,NA,0.71,0.434,NA,0.42,0.685371193738975,0.290293907795803,0.392353681545474,0.125501771337823,0.585903873189464,0.174478386224986,0.746268656716418,0.351673756241909,0.368421052631579,0.167118687847088,0.597560975609756,0.213513169614455
"ME1","human_marmoset","Sst Chodl","ME1",0.717,0.825,NA,0.434,0.65,NA,1.10659987433794,0.654618607618129,1.29284132669096,0.57242012537761,0.445875838856856,0.183581526007806,0.91044776119403,0.633068244867764,1,0.578070515304146,0.50609756097561,0.219875302201298
"IQCA1","human","Sst Chodl","IQCA1",0.716,NA,NA,0.432,NA,NA,0.560262168547082,0.13340184463915,0.10944429166736,0.0736463371090549,0,0.00176395770596754,0.567164179104478,0.16857776955798,0.105263157894737,0.0969908304274829,0,0.00254485303473724
"PRMT2","human_marmoset","Sst Chodl","PRMT2",0.715,0.722,NA,0.43,0.444,NA,0.865369553968111,0.449266889006573,0.622986662317783,0.219491032348473,0.676420170628705,0.361291182877066,0.805970149253731,0.499075272794526,0.684210526315789,0.276378664600284,0.731707317073171,0.415574500572592
"CTDSPL","human","Sst Chodl","CTDSPL",0.715,NA,NA,0.43,NA,NA,1.35855271411735,0.89190877825999,0.364814305557866,0.296881365009317,0.984164411625661,0.643339046983752,0.955223880597015,0.759385981135565,0.473684210526316,0.348572904558956,0.835365853658537,0.630741824659626
"PGM2L1","human","Sst Chodl","PGM2L1",0.714,NA,NA,0.428,NA,NA,1.14127456657968,0.634737653084969,0.64069572740311,0.436172808085426,0.751987466573849,0.478785600554026,0.865671641791045,0.614481228037729,0.631578947368421,0.472426707994317,0.719512195121951,0.519277261738135
"IQGAP1","human_marmoset","Sst Chodl","IQGAP1",0.713,0.713,NA,0.426,0.426,NA,0.69651136829239,0.261573085801069,0.750374458562543,0.329624096772097,0.704507357819972,0.380561246441611,0.656716417910448,0.308119104864065,0.736842105263158,0.374660984114684,0.664634146341463,0.435424354243542
"SLC36A4","human","Sst Chodl","SLC36A4",0.713,NA,NA,0.426,NA,NA,1.11356521452116,0.662470467816126,0.225087690474529,0.289870770679156,0.172250825403429,0.178865655078929,0.880597014925373,0.658775661179952,0.263157894736842,0.352963967454475,0.23780487804878,0.23234508207151
"PDE1A.1","human_marmoset_mouse","Sst Chodl","PDE1A",0.712,0.968,0.988,0.424,0.936,0.976,1.60383438974299,0.697202563471245,2.55630495519511,0.395833018487565,3.57754433923259,0.711055702226977,0.761194029850746,0.36498982800074,1,0.321709931551078,0.99390243902439,0.452347626924545
"PDZRN4","human","Sst Chodl","PDZRN4",0.712,NA,NA,0.424,NA,NA,1.30216131280336,0.573629894955606,0.21888858333472,0.0767283873597925,1.00940844768725,0.66627033218644,0.746268656716418,0.344368411318661,0.263157894736842,0.0842050884670024,0.725609756097561,0.518386563175977
"GPRIN3","human","Sst Chodl","GPRIN3",0.712,NA,NA,0.424,NA,NA,0.788679403698692,0.34748412420115,0.240228852182518,0.165776716620797,0.273051437178799,0.238125645677253,0.776119402985075,0.351858701683004,0.263157894736842,0.187395066511688,0.335365853658537,0.249522840055987
"NEO1","human","Sst Chodl","NEO1",0.712,NA,NA,0.424,NA,NA,1.10885099139551,0.664475010297397,0.713658588514683,0.425534181530028,0.676919393717702,0.583016919130247,0.925373134328358,0.647956352875902,0.631578947368421,0.460157561668604,0.676829268292683,0.589387962845146
"JPH1","human","Sst Chodl","JPH1",0.712,NA,NA,0.424,NA,NA,0.805240038629235,0.388221546382362,0.407494843253462,0.247008512093193,0.412457308836479,0.339446676834596,0.791044776119403,0.40614018864435,0.473684210526316,0.289810151104223,0.463414634146341,0.366331594350426
"KIF1B","human_marmoset","Sst Chodl","KIF1B",0.712,0.793,NA,0.424,0.586,NA,1.99881931233944,1.67738085315022,1.81611645199896,1.24543445043276,1.83038175792949,1.70862995943488,1,0.989920473460329,1,0.930130440397779,0.981707317073171,0.985621580353735
"KLHL32.1","human_mouse","Sst Chodl","KLHL32",0.71,NA,0.739,0.42,NA,0.478,1.47817460024369,0.977397307343993,0.861732836765212,0.905360193570754,1.60977076276307,0.992434745226108,0.955223880597015,0.778157943406695,0.736842105263158,0.749321968229368,0.945121951219512,0.760529329431225
"FCHO2","human","Sst Chodl","FCHO2",0.71,NA,NA,0.42,NA,NA,0.91221416511382,0.496268338208824,0.459117435517237,0.393634001075187,0.790330661194664,0.6900504329585,0.850746268656716,0.540595524320326,0.473684210526316,0.450213095699341,0.73780487804878,0.669932561394579
"CDH7.1","human","Sst Chodl","CDH7",0.71,NA,NA,0.42,NA,NA,1.10973073073333,0.573328875040607,0.21888858333472,0.359502364674989,0.0362844058084617,0.520110862149935,0.850746268656716,0.440817458849639,0.315789473684211,0.354772052176159,0.0487804878048781,0.380201043389744
"KLF12.2","human","Sst Chodl","KLF12",0.71,NA,NA,0.42,NA,NA,2.56243352378616,1.89159711638492,1.62212254408792,1.27299338178757,1.41365959997729,1.82461419938051,1,0.907527279452562,0.947368421052632,0.830944078522536,0.908536585365854,0.967934851762311
"GFRA1","human","Sst Chodl","GFRA1",0.709,NA,NA,0.418,NA,NA,0.55064489964573,0.0785881494779013,0.0364814305557866,0.0638400464833778,0.00422650719853625,0.131454922870228,0.492537313432836,0.0908082115775846,0.0526315789473684,0.0831718971974687,0.00609756097560976,0.136404122661916
"GRIA1","human_marmoset_mouse","Sst Chodl","GRIA1",0.709,0.839,0.755,0.418,0.678,0.51,2.7551184547105,2.29170182933095,2.54337769131083,1.76788983178879,3.13264668637717,2.42956616526449,1,0.98085814684668,1,0.950535967971071,1,0.965898969334521
"KIF21A","human","Sst Chodl","KIF21A",0.709,NA,NA,0.418,NA,NA,1.78898229896239,1.44481792054993,1.4100989161853,1.11759732200222,1.63048236231007,1.61580495593837,0.985074626865672,0.961253930090623,0.947368421052632,0.888415342890353,0.981707317073171,0.977732535946049
